case_uuid,violation_uuid,state_name,employer_name,employer_dba_name,employer_city,violation_category,case_status,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
ead4e9d0-0600-4dc4-b52a-9381c23495fb,8394d21a-398e-4d8a-aead-90cdf67386dd,Iowa,3 J - Trucking,,,,,2010-02-19,,,1064.0,2128.0,0.0
b16668e7-efe3-434a-b84f-b7dd9ad0c446,5e29ae80-08f4-42e7-a9fd-130ad7896187,Iowa,Upper Crust Pizzeria,,,,,2010-02-22,,,824.0,0.0,0.0
6b5e1843-a920-40c0-b6d0-2dddb2daf4b4,0ae27599-68f7-45d9-86eb-356344307a84,Iowa,"BEMC Trucking, LLC",,,,,2010-02-22,,,2500.0,0.0,0.0
752544db-5491-4767-ac1f-39cc9847576f,9a4a5bc5-5d06-4c1c-bcf4-c465c3090459,Iowa,Ovations,,,,,2010-02-22,,,238.0,0.0,0.0
6ae6f287-e200-4b81-ab0a-ac6ae4ed4f37,40a766e4-8e5b-4b33-bdcc-b5c84c6efb06,Iowa,Nigh Owl Staffing,,,,,2010-02-23,,,59.0,0.0,0.0
a9477d4e-8297-4f91-a73c-0a07a1833459,d9a4270d-89a0-4fb2-a621-3f88958bd7fb,Iowa,Barker Implement,,,,,2010-02-24,,,2088.0,0.0,0.0
f9ffd4bc-cd93-4545-aa35-782da925b9ed,4ba27364-39d5-45ed-9706-7aba5295097c,Iowa,Nevaeh Day Spa,,,,,2010-02-24,,,155.0,0.0,0.0
4f0316d3-4fa9-4371-923e-2605d99e09fc,7745a7d9-e9a8-411b-912b-0b0909a1dca1,Iowa,"Brown's Dirt Work, LLC.",,,,,2010-02-25,,,203.0,0.0,197.0
fb181f95-26df-4203-ad19-63cf92e8bbd7,e68f2980-2992-464f-8b24-30b15f84f62d,Iowa,Kids Quest,,,,,2010-02-25,,,321.0,0.0,0.0
d97d810b-a52b-44dd-a659-fa3e30c0e392,4a7ca6bf-4322-40aa-b101-f78189036187,Iowa,Hawkeye Construction & Snow Removal,,,,,2010-02-26,,,1602.0,0.0,0.0
6f511921-2af1-494c-99c1-fe224b3da525,5ac9ed70-8998-454c-b150-b71e613ff757,Iowa,Haring Construction ,,,,,2010-02-26,,,414.0,0.0,0.0
7301076d-4daa-414d-abe5-493acddb80ed,cc653178-453f-4b2a-af1a-427a1ad860ab,Iowa,"Miller Plumbing of Cedar Rapids, Inc. ",,,,,2010-02-26,,,1789.0,0.0,0.0
9d8845ae-15cb-4164-b1fd-058c3c6aea0e,d1020bed-82b4-4c80-92d0-da7213d22166,Iowa,Waters Hot Inc. ,,,,,2010-02-26,,,3597.0,0.0,0.0
75f51042-c161-4cc6-ae44-e44d218befaa,74076b19-68e4-40b0-9e1a-bbc84d748bdd,Iowa,Earthenwear LLC,,,,,2010-02-26,,,3100.0,0.0,0.0
8b19526c-07a7-4952-be45-cd719f08fd54,cc69fdda-25db-4a88-b851-18c02c7442ac,Iowa,"Accurate Mechanical Company, Inc. ",,,,,2010-02-26,,,1425.0,0.0,1281.0
7f7db539-e273-4431-834c-18bf50d4ea7d,fd1189af-1107-472e-afcc-ee1faf07447b,Iowa,Surfaces,,,,,2010-03-01,,,3975.0,0.0,0.0
65975f3e-51c1-492b-835f-7c98ed3b4617,6729c904-22b0-4339-91d1-b7de7367cc98,Iowa,"White Communications, LLC",,,,,2010-03-01,,,300.0,0.0,0.0
120f0a4d-e4e2-4403-9ca6-0877ad9c6bdd,3326b04d-dce1-4b89-81a6-82afe71c461a,Iowa,Jackson Hewitt Tax Pros,,,,,2010-03-01,,,1421.0,0.0,0.0
bc7dec91-f3dd-46d2-a9a6-b9c27722bae6,a4eca07c-8def-4410-83e8-bb955d923646,Iowa,"Cafe Iguanas, Inc. ",,,,,2010-03-01,,,1139.0,0.0,788.0
62df36e4-bada-4138-8942-da272e6d75d3,842078a0-11b1-48ce-ad4d-d7685e9b2018,Iowa,Family Time Sales & Rental Purchase,,,,,2010-03-02,,,3500.0,0.0,0.0
94a1f667-ff42-45de-9e73-54b68e2414c3,2f44ff1b-d72d-45b5-a2d8-0db76d8d1494,Iowa,Euros Masonry,,,,,2010-03-02,,,3322.0,0.0,0.0
b59051a6-bae7-4ac6-a8d1-e54e809b1055,bf6ed394-a323-4105-b293-91ddc05e7903,Iowa,Euro Masonry,,,,,2010-03-02,,,1120.0,0.0,0.0
58c5f893-732a-4faa-9918-350f729c66f7,a64e429b-0057-4464-92ac-2c2a357d9977,Iowa,Bishop's Buffet,,,,,2010-03-02,,,58.0,0.0,58.0
2370544e-93a6-4c92-9b5a-b44febb7a775,6f214577-7282-47df-8c64-5ec49fa512f6,Iowa,Waveland East Cafe,,,,,2010-03-02,,,220.0,0.0,176.0
9ceea9df-649c-4d6d-a41a-48179c3f4b72,3bb56edf-64cf-40af-93e9-c2bac305d597,Iowa,Wesley Life Home & Community Service,,,,,2010-03-03,,,127.0,0.0,127.0
c1461486-9e78-4e9a-bd50-5d294d2db993,d4dfc388-80e1-444c-9d51-93596f84fa31,Iowa,Midwest Manufacturing Systems,,,,,2010-03-04,,,2289.0,0.0,0.0
ff7a0d38-b26e-43de-bce0-822e3e8c4867,20783bfc-ae4a-4c74-b3f8-d58270f77ad4,Iowa,"Wireless Ambitions, Inc. ",,,,,2010-03-04,,,540.0,0.0,0.0
a4b48d64-4050-4b00-81a9-184f7d7e9b4b,8f35a7c1-cd79-47d5-917b-7d35de9d5bfb,Iowa,Medically Yours,,,,,2010-03-04,,,660.0,0.0,67.0
fff98dcb-0c96-4e79-927f-4041c657fc98,5510603e-8f97-4c74-9dfd-ae6da870aaf1,Iowa,"Bi - State Contracting, Inc. ",,,,,2010-03-05,,,1538.0,0.0,0.0
6868913a-c4ee-403a-ab0c-b0393833e25d,fd2fabf0-08bf-4c97-bf71-46f8931fd470,Iowa,BP Plaza,,,,,2010-03-08,,,387.0,0.0,0.0
866bb4a7-698e-4ea5-b9c2-0c1a0bc7ee79,17ca3760-753e-4286-abcc-05c03a2f1fa4,Iowa,Family Auto Center,,,,,2010-03-08,,,326.0,0.0,0.0
1275c022-5808-4b46-b428-9e1ae9814bed,6a66c228-4f72-440b-951d-7d32155e96ea,Iowa,"Delden Garage Doors, Inc. ",,,,,2010-03-08,,,1040.0,0.0,0.0
